"","road.road","chainage.road","lrp","lat.road","lon.road","type.road","condition","road.bridge","chainage.bridge","lat.bridge","lon.bridge","type.bridge","destination"
"1571",NA,413.901,"LRP410b",21.21493596,92.1655512,NA,"A","N1",405.103,21.2637222,92.1144722,"Bridge","LRP410c"
"1572",NA,414,"LRP410c",21.21443086,92.16640674,NA,"A","N1",405.337,21.2623611,92.1161667,"Bridge","LRP411a"
"1573",NA,415.056,"LRP411a",21.20630473,92.17001802,NA,"A","N1",406.294,21.2565556,92.122916,"Bridge","LRP411b"
"1574",NA,415.296,"LRP411b",21.20434099,92.17035673,NA,"A","N1",406.307,21.2565,92.1229716,"Bridge","LRP412a"
"1575",NA,415.574,"LRP412a",21.20196717,92.17040067,NA,"A","N1",407.089,21.2521111,92.1287493,"Culvert","LRP412b"
"1576",NA,416.057,"LRP412b",21.19763242,92.17057726,NA,"A","N1",407.209,21.2504722,92.1307493,"Bridge","LRP412d"
"1577",NA,416.354,"LRP412d",21.19531553,92.17050747,NA,"A","N1",408.08,21.248083,92.1341108,"Bridge","LRP413a"
"1578",NA,416.966,"LRP413a",21.1907731,92.16807032,NA,"A","N1",408.434,21.2447497,92.1389441,"SideRoad,Left","LRP417b"
"1579",NA,420.606,"LRP417b",21.16498781,92.15219007,NA,"A","N1",412.603,21.2243327,92.1614444,"Culvert","LRP419a"
"1580",NA,422.784,"LRP419a",21.14776767,92.15704263,NA,"A","N1",414.264,21.2127222,92.1678882,"Culvert","LRP420c"
"1581",NA,423.804,"LRP420c",21.14021046,92.1615531,NA,"A","N1",416.044,21.1977219,92.1705549,"SideRoad,Left","LRP422b"
"1582",NA,425.882,"LRP422b",21.1342388,92.17915872,NA,"A","N1",417.934,21.1859441,92.1610833,"Bridge","LRP424a"
"1583",NA,427.622,"LRP424a",21.12510369,92.19136747,NA,"A","N1",419.423,21.1742771,92.1557222,"Culvert","LRP424b"
"1584",NA,427.804,"LRP424b",21.12376049,92.19215889,NA,"A","N1",419.705,21.1718327,92.1551389,"Culvert","LRP424e"
"1585",NA,427.969,"LRP424e",21.12253472,92.19296056,NA,"A","N1",420.151,21.168416,92.1532778,"Culvert","LRP425a"
"1586",NA,428.578,"LRP425a",21.11846094,92.19629223,NA,"A","N1",420.326,21.1673327,92.1524167,"Culvert","LRP425b"
"1587",NA,428.89,"LRP425b",21.11597435,92.19707449,NA,"A","N1",420.579,21.1652222,92.1521667,"Bridge","LRP425e"
"1588",NA,429.491,"LRP425e",21.11189301,92.2005928,NA,"A","N1",420.895,21.1624722,92.1522778,"Culvert","LRP426a"
"1589",NA,429.615,"LRP426a",21.11081015,92.20209569,NA,"A","N1",421.26,21.1593056,92.1526111,"Culvert","LRP426b"
"1590",NA,429.719,"LRP426b",21.10988389,92.20337965,NA,"A","N1",421.333,21.1586667,92.1525,"Culvert","LRP426c"
"1591",NA,429.912,"LRP426c",21.10877134,92.20483787,NA,"A","N1",421.688,21.1556389,92.1527778,"Culvert","LRP426d"
"1592",NA,430.072,"LRP426d",21.10831653,92.20533398,NA,"A","N1",421.905,21.1537778,92.1528611,"Culvert","LRP426e"
"1593",NA,430.287,"LRP426e",21.1078333,92.2061073,NA,"A","N1",422.117,21.1521944,92.1535278,"Culvert","LRP427b"
"1594",NA,430.978,"LRP427b",21.10202957,92.20793946,NA,"A","N1",423.222,21.1442774,92.1586389,"Bridge","LRP428a"
"1595",NA,431.877,"LRP428a",21.09503127,92.2114601,NA,"A","N1",423.57,21.1414997,92.1599167,"Bridge","LRP428b"
"1596",NA,431.946,"LRP428b",21.09444522,92.21167626,NA,"A","N1",423.631,21.1410552,92.1602222,"Bridge","LRP428c"
"1597",NA,432.19,"LRP428c",21.09238273,92.21231115,NA,"A","N1",424.234,21.1381108,92.1648611,"Culvert","LRP429a"
"1598",NA,432.62,"LRP429a",21.08886703,92.21369557,NA,"A","N1",424.473,21.137833,92.1671104,"Culvert","LRP429b"
"1599",NA,432.865,"LRP429b",21.08695915,92.21483637,NA,"A","N1",424.604,21.1375552,92.1683049,"Culvert","LRP429c"
"1600",NA,432.924,"LRP429c",21.0864997,92.2151111,NA,"A","N1",424.875,21.1372219,92.1708882,"Culvert","LRP429d"
"1601",NA,433.178,"LRP429d",21.0844125,92.21591985,NA,"A","N1",425.075,21.1371108,92.1727771,"Culvert","LRP429f"
"1602",NA,433.441,"LRP429f",21.08224195,92.21660122,NA,"A","N1",425.225,21.1367219,92.1741382,"Bridge","LRP430a"
"1603",NA,433.665,"LRP430a",21.08044299,92.21740407,NA,"A","N1",425.385,21.1363608,92.1755549,"Culvert","LRP430b"
"1604",NA,433.826,"LRP430b",21.07922435,92.2181233,NA,"A","N1",425.598,21.1353886,92.1770827,"Culvert","LRP430c"
"1605",NA,434.124,"LRP430c",21.07728257,92.21993007,NA,"A","N1",426.092,21.1333886,92.1806938,"Bridge","LRP431a"
"1606",NA,434.573,"LRP431a",21.07417778,92.22224894,NA,"A","N1",426.542,21.1319716,92.1846108,"Culvert","LRP431b"
"1607",NA,434.831,"LRP431b",21.07249295,92.22351281,NA,"A","N1",426.716,21.1309716,92.1856941,"Culvert","LRP432a"
"1608",NA,435.748,"LRP432a",21.06503985,92.22453455,NA,"A","N1",427.394,21.1268327,92.1902774,"Culvert","LRP435c"
"1609",NA,439.579,"LRP435c",21.03764496,92.23905203,NA,"A","N1",430.901,21.1026389,92.2077778,"Culvert","LRP437a"
"1610",NA,440.724,"LRP437a",21.02795447,92.24158582,NA,"A","N1",432.924,21.0864997,92.2151111,"Culvert","LRP437b"
"1611",NA,440.977,"LRP437b",21.02565987,92.24180417,NA,"A","N1",432.992,21.0859441,92.2153889,"Culvert","LRP438a"
"1612",NA,441.666,"LRP438a",21.01980875,92.24281403,NA,"A","N1",433.683,21.0803049,92.2174993,"Culvert","LRP438b"
"1613",NA,441.974,"LRP438b",21.01734176,92.24383848,NA,"A","N1",433.944,21.0783327,92.2186382,"Culvert","LRP438c"
"1614",NA,442.161,"LRP438c",21.01592903,92.2447567,NA,"A","N1",434.003,21.077916,92.2189993,"Culvert","LRP443a"
"1615",NA,446.71,"LRP443a",20.97902798,92.25122285,NA,"A","N1",439.197,21.0407497,92.2374997,"Culvert","LRP443c"
"1616",NA,447.084,"LRP443c",20.97593722,92.24998987,NA,"A","N1",439.778,21.0360552,92.2398608,"Bridge","LRP444a"
"1617",NA,447.893,"LRP444a",20.96915708,92.2486529,NA,"A","N1",440.252,21.0321104,92.241083,"Culvert","LRP444c"
"1618",NA,448.391,"LRP444c",20.96556859,92.25087239,NA,"A","N1",440.839,21.0269438,92.2416941,"Culvert","LRP445a"
"1619",NA,448.926,"LRP445a",20.96142314,92.25325399,NA,"A","N1",441.292,21.0228882,92.2420274,"Bridge","LRP445a"
"1620",NA,448.926,"LRP445a",20.96142314,92.25325399,NA,"A","N1",441.292,21.0228882,92.2420274,"Bridge","LRP446a"
"1621",NA,449.7,"LRP446a",20.95493884,92.25553125,NA,"A","N1",442.018,21.0169993,92.2440274,"Culvert","LRP446a"
"1622",NA,449.7,"LRP446a",20.95493884,92.25553125,NA,"A","N1",442.018,21.0169993,92.2440274,"Culvert","LRP446b"
"1623",NA,450.446,"LRP446b",20.94914513,92.25842089,NA,"A","N1",442.274,21.0150833,92.245333,"Culvert","LRP447a"
"1624",NA,450.759,"LRP447a",20.94709479,92.25978831,NA,"A","N1",442.972,21.0101389,92.2492497,"Culvert","LRP447b"
"1625",NA,450.943,"LRP447b",20.94585079,92.2603333,NA,"A","N1",443.288,21.0078889,92.251,"Culvert","LRP448c"
"1626",NA,452.561,"LRP448c",20.93242603,92.2636134,NA,"A","N1",444.911,20.9942497,92.2545278,"Culvert","LRP449a"
"1627",NA,452.624,"LRP449a",20.93187577,92.26371263,NA,"A","N1",445.687,20.9875274,92.2545556,"Culvert","LRP452a"
"1628",NA,455.688,"LRP452a",20.90803213,92.27569059,NA,"A","N1",448.118,20.9673604,92.2491663,"Bridge","LRP452c"
"1629",NA,455.765,"LRP452c",20.90744796,92.27605905,NA,"A","N1",448.497,20.9648611,92.2515278,"Culvert","LRP452d"
"1630",NA,455.975,"LRP452d",20.90597715,92.27708556,NA,"A","N1",448.82,20.9622778,92.2528889,"Bridge","LRP452e"
"1631",NA,456.064,"LRP452e",20.90530514,92.2775739,NA,"A","N1",448.851,20.9620556,92.2530556,"Bridge","LRP453a"
"1632",NA,457.365,"LRP453a",20.89709885,92.28506077,NA,"A","N1",449.321,20.9580833,92.2543056,"Culvert","LRP454a"
"1633",NA,457.751,"LRP454a",20.89508961,92.28795238,NA,"A","N1",450.391,20.9495712507968,92.2581774089641,"Culvert","LRP454a"
"1634",NA,457.751,"LRP454a",20.89508961,92.28795238,NA,"A","N1",450.391,20.9495712507968,92.2581774089641,"Culvert","LRP454b"
"1635",NA,458.213,"LRP454b",20.89227111,92.29098403,NA,"A","N1",450.558,20.9482774,92.2589167,"Bridge","LRP456a"
"1636",NA,459.681,"LRP456a",20.88456672,92.29871589,NA,"A","N1",452.133,20.9361108,92.2628611,"Culvert","LRP008b"
"1637",NA,8.976,"LRP008b",23.70505989,90.52321415,NA,"C","N1",8.429,23.7045833,90.5188327,"Bridge","LRP017b"
"1638",NA,17.134,"LRP017b",23.65442571,90.57673023,NA,"C","N1",16.852,23.6559167,90.5745271,"Bridge","LRP019a"
"1639",NA,18.742,"LRP019a",23.64596859,90.58921198,NA,"C","N1",18.878,23.6449441,90.5899163,"Culvert","LRP024a"
"1640",NA,24.393,"LRP024a",23.60275959,90.6155317,NA,"C","N1",24.503,23.6018611,90.6159722,"Bridge","LRP046a"
"1641",NA,45.164,"LRP046a",23.53076553,90.78007973,NA,"C","N1",45.322,23.5307493,90.7816104,"SideRoad,Right","LRP047a"
"1642",NA,46.871,"LRP047a",23.53086834,90.79180752,NA,"C","N1",47.224,23.5306938,90.7924441,"SideRoad,Right","LRP056a"
"1643",NA,56.006,"LRP056a",23.51008776,90.8757204,NA,"C","N1",55.333,23.5133056,90.8703049,"Bridge","LRP072a"
"1644",NA,71.156,"LRP072a",23.48688059,91.01756669,NA,"C","N1",70.527,23.4890552,91.0120278,"Bridge","LRP072a"
"1645",NA,71.156,"LRP072a",23.48688059,91.01756669,NA,"C","N1",70.527,23.4890552,91.0120278,"Bridge","LRP079a"
"1646",NA,78.382,"LRP079a",23.47767229,91.08474064,NA,"C","N1",77.773,23.4770827,91.0789993,"Culvert","LRP088a"
"1647",NA,87.713,"LRP088a",23.44363396,91.14936682,NA,"C","N1",85.897,23.459,91.142333,"CrossRoad","LRP094a"
"1648",NA,93.6,"LRP094a",23.41193242,91.19390298,NA,"C","N1",91.583,23.4191382,91.1721938,"CrossRoad","LRP098a"
"1649",NA,97.257,"LRP098a",23.39765182,91.22342213,NA,"C","N1",95.193,23.4100278,91.2090833,"Culvert","LRP104a"
"1650",NA,103.456,"LRP104a",23.35216368,91.25729107,NA,"C","N1",101.344,23.3683327,91.2471108,"Culvert","LRP104a"
"1651",NA,103.456,"LRP104a",23.35216368,91.25729107,NA,"C","N1",101.344,23.3683327,91.2471108,"Culvert","LRP124a"
"1652",NA,123.681,"LRP124a",23.18743503,91.32090513,NA,"C","N1",122.019,23.201,91.3168049,"Culvert","LRP176b"
"1653",NA,175.785,"LRP176b",22.82437066,91.55269155,NA,"C","N1",172.99,22.8484441,91.5464163,"Bridge","LRP208a"
"1654",NA,205.615,"LRP208a",22.58703502,91.67704447,NA,"C","N1",205.159,22.5907497,91.6754716,"Culvert","LRP217a"
"1655",NA,214.807,"LRP217a",22.51134712,91.70879079,NA,"C","N1",214.172,22.5165556,91.7065833,"Bridge","LRP010a"
"1656",NA,10.543,"LRP010a",23.69640009,90.53509898,NA,"B","N1",9.615,23.7015278,90.5281938,"Culvert","LRP016a"
"1657",NA,15.465,"LRP016a",23.66330907,90.56385699,NA,"B","N1",15.935,23.6604167,90.5671104,"SideRoad,Right","LRP017b"
"1658",NA,17.134,"LRP017b",23.65442571,90.57673023,NA,"B","N1",16.852,23.6559167,90.5745271,"Bridge","LRP018a"
"1659",NA,17.722,"LRP018a",23.65157057,90.58149439,NA,"B","N1",17.863,23.6508889,90.5826382,"Bridge","LRP018a"
"1660",NA,17.722,"LRP018a",23.65157057,90.58149439,NA,"B","N1",17.863,23.6508889,90.5826382,"Bridge","LRP019a"
"1661",NA,18.742,"LRP019a",23.64596859,90.58921198,NA,"B","N1",18.878,23.6449441,90.5899163,"Culvert","LRP019b"
"1662",NA,18.742,"LRP019b",23.64596859,90.58921198,NA,"B","N1",19.521,23.6397497,90.5926941,"Culvert","LRP019a"
"1663",NA,18.742,"LRP019a",23.64596859,90.58921198,NA,"B","N1",18.878,23.6449441,90.5899163,"Culvert","LRP020b"
"1664",NA,20.397,"LRP020b",23.63380522,90.59739409,NA,"B","N1",20.342,23.6341108,90.5970274,"Bridge","LRP022a"
"1665",NA,22.328,"LRP022a",23.61988322,90.60835289,NA,"B","N1",21.765,23.6242216,90.6055278,"Bridge","LRP023a"
"1666",NA,22.596,"LRP023a",23.6176408,90.60955061,NA,"B","N1",23.564,23.6095556,90.6121944,"Bridge","LRP023a"
"1667",NA,22.596,"LRP023a",23.6176408,90.60955061,NA,"B","N1",23.564,23.6095556,90.6121944,"Bridge","LRP031a"
"1668",NA,30.908,"LRP031a",23.55919103,90.65574757,NA,"B","N1",30.936,23.5590278,90.6559444,"SideRoad,Right","LRP036a"
"1669",NA,35.408,"LRP036a",23.53139966,90.68744893,NA,"B","N1",36.271,23.529916,90.6952219,"Bridge","LRP036a"
"1670",NA,35.408,"LRP036a",23.53139966,90.68744893,NA,"B","N1",36.271,23.529916,90.6952219,"Bridge","LRP056a"
"1671",NA,56.006,"LRP056a",23.51008776,90.8757204,NA,"B","N1",55.333,23.5133056,90.8703049,"Bridge","LRP075a"
"1672",NA,74.279,"LRP075a",23.48178732,91.04633489,NA,"B","N1",73.688,23.481166,91.0404441,"Culvert","LRP076a"
"1673",NA,75.312,"LRP076a",23.48174983,91.05635497,NA,"B","N1",74.7,23.4820827,91.0504167,"Culvert","LRP094a"
"1674",NA,93.6,"LRP094a",23.41193242,91.19390298,NA,"B","N1",91.583,23.4191382,91.1721938,"CrossRoad","LRP110a"
"1675",NA,109.289,"LRP110a",23.30836127,91.2865787,NA,"B","N1",107.321,23.324166,91.2791104,"Bridge","LRP113a"
"1676",NA,112.469,"LRP113a",23.28219493,91.29666551,NA,"B","N1",110.767,23.296083,91.2914997,"Bridge","LRP114a"
"1677",NA,113.717,"LRP114a",23.27301895,91.30296619,NA,"B","N1",111.75,23.2876663,91.2936386,"Culvert","LRP117a"
"1678",NA,116.074,"LRP117a",23.25274634,91.30839264,NA,"B","N1",114.364,23.2677493,91.3054722,"Culvert","LRP118a"
"1679",NA,117.087,"LRP118a",23.24439151,91.31140323,NA,"B","N1",115.404,23.2587222,91.3074444,"Culvert","LRP119b"
"1680",NA,118.856,"LRP119b",23.22891959,91.31342207,NA,"B","N1",116.608,23.248333,91.3098056,"Bridge","LRP120a"
"1681",NA,119.19,"LRP120a",23.22591845,91.31356972,NA,"B","N1",117.411,23.2416941,91.3123611,"Culvert","LRP121b"
"1682",NA,120.634,"LRP121b",23.21319557,91.31534974,NA,"B","N1",119.011,23.2275549,91.3135278,"Culvert","LRP125a"
"1683",NA,124.346,"LRP125a",23.18179581,91.32087875,NA,"B","N1",123.113,23.1921108,91.3185549,"Culvert","LRP126a"
"1684",NA,125.41,"LRP126a",23.17262723,91.32057746,NA,"B","N1",123.771,23.1866941,91.3212493,"Bridge","LRP128a"
"1685",NA,127.673,"LRP128a",23.15273649,91.32431788,NA,"B","N1",125.923,23.1681382,91.3213604,"Bridge","LRP129a"
"1686",NA,128.767,"LRP129a",23.14366677,91.32666805,NA,"B","N1",127.169,23.1571667,91.3224993,"Culvert","LRP130a"
"1687",NA,129.291,"LRP130a",23.13898932,91.32635853,NA,"B","N1",128.009,23.1496941,91.3254993,"SideRoad,Right","LRP131a"
"1688",NA,129.955,"LRP131a",23.13326397,91.32754642,NA,"B","N1",128.798,23.1433886,91.326666,"Culvert","LRP132a"
"1689",NA,131.577,"LRP132a",23.11969738,91.33281651,NA,"B","N1",129.479,23.1374163,91.3264716,"Culvert","LRP133a"
"1690",NA,132.079,"LRP133a",23.11582516,91.33509449,NA,"B","N1",130.447,23.1290827,91.3287216,"Culvert","LRP137b"
"1691",NA,136.899,"LRP137b",23.0779647,91.3566005,NA,"B","N1",134.571,23.0961941,91.3461108,"Culvert","LRP138a"
"1692",NA,137.856,"LRP138a",23.07019818,91.3603022,NA,"B","N1",135.341,23.0901108,91.3494163,"Culvert","LRP140a"
"1693",NA,138.953,"LRP140a",23.06074733,91.36186246,NA,"B","N1",137.501,23.0732493,91.3594167,"Culvert","LRP182a"
"1694",NA,180.85,"LRP182a",22.78219689,91.56910257,NA,"B","N1",179.456,22.7934163,91.5633333,"Culvert","LRP187b"
"1695",NA,185.842,"LRP187b",22.74451365,91.59439989,NA,"B","N1",184.806,22.7525,91.5894719,"Bridge","LRP219a"
"1696",NA,217.377,"LRP219a",22.4904406,91.71827267,NA,"B","N1",216.581,22.4969163,91.7155556,"Bridge","LRP244b"
"1697",NA,249.348,"LRP244b",22.30028513,91.86529803,NA,"B","N1",241.063,22.3644444,91.8511111,"Others","LRP248a"
"1698",NA,252.506,"LRP248a",22.29883692,91.88735128,NA,"B","N1",244.508,22.3383624876289,91.853695585567,"Bridge","LRP249a"
"1699",NA,253.777,"LRP249a",22.30210258,91.89925828,NA,"B","N1",245.665,22.3297493,91.8521111,"Bridge","LRP251a"
"1700",NA,255.505,"LRP251a",22.30831899,91.9142153,NA,"B","N1",247.893,22.3108333,91.8570278,"SideRoad,Right / SideRoad,Right","LRP257a"
"1701",NA,262.116,"LRP257a",22.3006016,91.96584577,NA,"B","N1",253.57,22.3015833,91.897333,"Culvert","LRP261a"
"1702",NA,265.483,"LRP261a",22.28593202,91.9923092,NA,"B","N1",257.749,22.3137778,91.9322216,"Culvert","LRP269a"
"1703",NA,273.008,"LRP269a",22.23149782,92.02496566,NA,"B","N1",265.313,22.286583,91.9911108,"Bridge","LRP269a"
"1704",NA,273.008,"LRP269a",22.23149782,92.02496566,NA,"B","N1",265.313,22.286583,91.9911108,"Bridge","LRP269c"
"1705",NA,273.443,"LRP269c",22.22606085,92.02646504,NA,"B","N1",265.41,22.2862497,91.9916941,"SideRoad,Right","LRP272c"
"1706",NA,276.281,"LRP272c",22.20498376,92.03833123,NA,"B","N1",269.079,22.2600833,92.0075556,"Culvert","LRP276a"
"1707",NA,280.299,"LRP276a",22.1739179,92.05329254,NA,"B","N1",272.81,22.2327771,92.0245549,"Culvert","LRP279a"
"1708",NA,282.994,"LRP279a",22.15862728,92.06820631,NA,"B","N1",275.761,22.2084444,92.0356663,"Bridge","LRP291a"
"1709",NA,294.534,"LRP291a",22.06956008,92.10427542,NA,"B","N1",287.064,22.123666,92.0716382,"Culvert","LRP301b"
"1710",NA,304.857,"LRP301b",21.98704087,92.08399437,NA,"B","N1",297.441,22.0449719,92.1078333,"SideRoad,Left","LRP302a"
"1711",NA,305.527,"LRP302a",21.98190404,92.08077333,NA,"B","N1",298.367,22.0379163,92.104,"Culvert","LRP326a"
"1712",NA,329.499,"LRP326a",21.78419533,92.07924254,NA,"B","N1",321.346,21.8526111,92.0609722,"Culvert","LRP331a"
"1713",NA,335.192,"LRP331a",21.74014662,92.08262437,NA,"B","N1",327.188,21.8045278,92.077166,"SideRoad,Right","LRP365a"
"1714",NA,368.703,"LRP365a",21.46554153,92.10265669,NA,"B","N1",360.025,21.5283049,92.0650833,"Culvert","LRP379b"
"1715",NA,383.098,"LRP379b",21.41702324,92.03472607,NA,"B","N1",374.088,21.4278882,92.0893886,"Bridge","LRP381a"
"1716",NA,384.788,"LRP381a",21.41024886,92.04803668,NA,"B","N1",376.081,21.427416,92.0707216,"Culvert","LRP385b"
"1717",NA,388.733,"LRP385b",21.38745385,92.06971629,NA,"B","N1",380.377,21.4294438,92.0316104,"Bridge","LRP386b"
"1718",NA,389.684,"LRP386b",21.37961878,92.07061304,NA,"B","N1",381.416,21.4262493,92.0235827,"Culvert","LRP388b"
"1719",NA,391.664,"LRP388b",21.36759924,92.08046867,NA,"B","N1",383.188,21.4165,92.0353052,"Culvert","LRP391c"
"1720",NA,395.328,"LRP391c",21.33655661,92.0789637,NA,"B","N1",386.24,21.4058611,92.0594167,"Culvert","LRP394c"
"1721",NA,397.679,"LRP394c",21.32058313,92.08949676,NA,"B","N1",389.08,21.384583,92.0704993,"Culvert","LRP395a"
"1722",NA,399.452,"LRP395a",21.30822684,92.09726483,NA,"B","N1",389.776,21.378916,92.0703327,"Culvert","LRP398b"
"1723",NA,401.89,"LRP398b",21.28755005,92.10006239,NA,"B","N1",393.029,21.3563333,92.0790827,"Culvert","LRP404b"
"1724",NA,408.235,"LRP404b",21.24572626,92.13730421,NA,"B","N1",399.974,21.3039722,92.0967497,"Culvert","LRP409a"
"1725",NA,412.931,"LRP409a",21.22151998,92.16170326,NA,"B","N1",404.055,21.2694716,92.1066667,"Culvert","LRP413a"
"1726",NA,416.966,"LRP413a",21.1907731,92.16807032,NA,"B","N1",408.434,21.2447497,92.1389441,"SideRoad,Left","LRP419c"
"1727",NA,423.442,"LRP419c",21.14254625,92.15942922,NA,"B","N1",414.608,21.2096944,92.168416,"Culvert","LRP421d"
"1728",NA,425.267,"LRP421d",21.13661254,92.17450278,NA,"B","N1",416.991,21.1906108,92.167916,"Culvert","LRP422c"
"1729",NA,426.555,"LRP422c",21.13189689,92.18469174,NA,"B","N1",417.957,21.185833,92.1609167,"Bridge","LRP425c"
"1730",NA,429.081,"LRP425c",21.11455805,92.19802083,NA,"B","N1",420.611,21.1649444,92.1521944,"Bridge","LRP429d"
"1731",NA,433.178,"LRP429d",21.0844125,92.21591985,NA,"B","N1",425.075,21.1371108,92.1727771,"Culvert","LRP432b"
"1732",NA,436.388,"LRP432b",21.05987366,92.22638221,NA,"B","N1",427.731,21.1242771,92.1918886,"Culvert","LRP433b"
"1733",NA,436.789,"LRP433b",21.05629435,92.22664528,NA,"B","N1",428.691,21.1175827,92.1966663,"Culvert","LRP433c"
"1734",NA,437.063,"LRP433c",21.05428676,92.2274587,NA,"B","N1",428.818,21.1165,92.1969163,"Culvert","LRP436a"
"1735",NA,440.028,"LRP436a",21.03403085,92.24070637,NA,"B","N1",431.606,21.097333,92.2106111,"Culvert","LRP439a"
"1736",NA,443.024,"LRP439a",21.00976865,92.24953772,NA,"B","N1",434.778,21.0728327,92.2232216,"Culvert","LRP439c"
"1737",NA,443.564,"LRP439c",21.0058253,92.25227984,NA,"B","N1",435.272,21.0691104,92.2246382,"Culvert","LRP444b"
"1738",NA,448.054,"LRP444b",20.96785342,92.24897209,NA,"B","N1",440.485,21.0300549,92.2413608,"Culvert","LRP444b"
"1739",NA,448.054,"LRP444b",20.96785342,92.24897209,NA,"B","N1",440.485,21.0300549,92.2413608,"Culvert","LRP445b"
"1740",NA,449.101,"LRP445b",20.959945,92.25371874,NA,"B","N1",441.327,21.0226104,92.2420552,"Bridge","LRP448a"
"1741",NA,451.984,"LRP448a",20.93730526,92.26237497,NA,"B","N1",444.358,20.9990274,92.2537778,"Bridge","LRP448a"
"1742",NA,451.984,"LRP448a",20.93730526,92.26237497,NA,"B","N1",444.358,20.9990274,92.2537778,"Bridge","LRP448c"
"1743",NA,452.561,"LRP448c",20.93242603,92.2636134,NA,"B","N1",444.911,20.9942497,92.2545278,"Culvert","LRP449a"
"1744",NA,452.624,"LRP449a",20.93187577,92.26371263,NA,"B","N1",445.687,20.9875274,92.2545556,"Culvert","LRP450a"
"1745",NA,453.95,"LRP450a",20.92092765,92.26745281,NA,"B","N1",446.856,20.9778049,92.25075,"Bridge","LRP451a"
"1746",NA,454.673,"LRP451a",20.91537072,92.27072397,NA,"B","N1",447.825,20.9697216,92.2485552,"Culvert","LRP453a"
"1747",NA,457.365,"LRP453a",20.89709885,92.28506077,NA,"B","N1",449.321,20.9580833,92.2543056,"Culvert","LRP454b"
"1748",NA,458.213,"LRP454b",20.89227111,92.29098403,NA,"B","N1",450.558,20.9482774,92.2589167,"Bridge","LRP455a"
"1749",NA,458.799,"LRP455a",20.89015845,92.29571808,NA,"B","N1",451.22,20.9436941,92.2603056,"Culvert","LRP247a"
"1750",NA,251.538,"LRP247a",22.29626987,91.8807528,NA,"C","N1",244.005,22.3427219,91.8531389,"Bridge","LRP257a"
"1751",NA,262.116,"LRP257a",22.3006016,91.96584577,NA,"C","N1",253.57,22.3015833,91.897333,"Culvert","LRP261a"
"1752",NA,265.483,"LRP261a",22.28593202,91.9923092,NA,"C","N1",257.749,22.3137778,91.9322216,"Culvert","LRP272a"
"1753",NA,275.943,"LRP272a",22.20710265,92.03633247,NA,"C","N1",268.831,22.2622222,92.0070556,"Bridge","LRP279a"
"1754",NA,282.994,"LRP279a",22.15862728,92.06820631,NA,"C","N1",275.761,22.2084444,92.0356663,"Bridge","LRP317a"
"1755",NA,320.513,"LRP317a",21.85997258,92.06019071,NA,"C","N1",312.444,21.931666,92.0603611,"Culvert","LRP321b"
"1756",NA,324.607,"LRP321b",21.82578318,92.07234663,NA,"C","N1",317.017,21.8908886,92.0596667,"Culvert","LRP328a"
"1757",NA,331.259,"LRP328a",21.77159434,92.08210995,NA,"C","N1",323.671,21.8336663,92.0684438,"Culvert","LRP339a"
"1758",NA,342.77,"LRP339a",21.67627929,92.07680747,NA,"C","N1",335.297,21.7392497,92.0828604,"Culvert","LRP341a"
"1759",NA,344.531,"LRP341a",21.6600543,92.07510257,NA,"C","N1",337.147,21.7229438,92.0834719,"Culvert","LRP342a"
"1760",NA,345.592,"LRP342a",21.65085607,92.07356192,NA,"C","N1",337.878,21.7169438,92.0824993,"Culvert","LRP342a"
"1761",NA,345.592,"LRP342a",21.65085607,92.07356192,NA,"C","N1",337.878,21.7169438,92.0824993,"Culvert","LRP349b"
"1762",NA,353.162,"LRP349b",21.5876028,92.06490479,NA,"C","N1",344.7,21.653,92.0751382,"Bridge","LRP377a"
"1763",NA,380.346,"LRP377a",21.42940336,92.03188875,NA,"C","N1",372.389,21.4375552,92.0984997,"Culvert","LRP378a"
